"","ID","T1_home_office","T3_HO1","T3_HO2","T3_HO3","T3_HO4","T3_HO5","T3_HO6","T3_HO7","T3_HO8","T3_HO9","T3_HO10","T3_HO11","T3_HO12","T3_HO13","T3_HO14","T3_HO15","T3_HO16","T3_HO17","T3_HO18","T3_HO19","T3_HO20","T3_HO21","T3_HO22","T3_HO23","T3_HO24","T3_HO25","T3_HO26","T3_HO27","T3_HO28","T3_HO29","T3_HO30","T3_HO31","T3_HO32","T4_HO1","T4_HO2","T4_HO3","T4_HO4","T4_HO5","T4_HO6","T4_HO7","T4_HO8","T4_HO9","T4_HO10","T4_HO11","T4_HO12","T4_HO13","T4_HO14","T4_HO15","T4_HO16","T4_HO17","T4_HO18","T4_HO19","T4_HO20","T4_HO21","T4_HO22","T4_HO23","T4_HO24","T4_HO25","T4_HO26","T4_HO27","T4_HO28","T4_HO29","T4_HO30","T4_HO31","T4_HO32","T6_HO1","T6_HO2","T6_HO3","T6_HO4","T6_HO5","T6_HO6","T6_HO7","T6_HO8","T6_HO9","T6_HO10","T6_HO11","T6_HO12","T6_HO13","T6_HO14","T6_HO15","T6_HO16","T6_HO17","T6_HO18","T6_HO19","T6_HO20","T6_HO21","T6_HO22","T6_HO23","T6_HO24","T6_HO25","T6_HO26","T6_HO27","T6_HO28","T6_HO29","T6_HO30","T6_HO31","T6_HO32","T7_HO4","T7_HO6","T7_HO7","T7_HO10","T7_HO11","T7_HO12","T7_HO13","T7_HO14","T7_HO15","T7_HO16","T7_HO17","T7_HO18","T7_HO19","T7_HO20","T7_HO21","T7_HO22","T7_HO23","T7_HO24","T7_HO25","T7_HO26","T7_HO27","T7_HO28","T7_HO29","T7_HO30","T7_HO31","T7_HO32","T8_HO4","T8_HO6","T8_HO7","T8_HO10","T8_HO11","T8_HO12","T8_HO13","T8_HO14","T8_HO15","T8_HO16","T8_HO17","T8_HO18","T8_HO19","T8_HO20","T8_HO21","T8_HO22","T8_HO23","T8_HO24","T8_HO25","T8_HO26","T8_HO27","T8_HO28","T8_HO29","T8_HO30","T8_HO31","T8_HO32","T9_HO4","T9_HO6","T9_HO7","T9_HO10","T9_HO11","T9_HO12","T9_HO13","T9_HO14","T9_HO15","T9_HO16","T9_HO17","T9_HO18","T9_HO19","T9_HO20","T9_HO21","T9_HO22","T9_HO23","T9_HO24","T9_HO25","T9_HO26","T9_HO27","T9_HO28","T9_HO29","T9_HO30","T9_HO31","T9_HO32","T3_covid11","T4_covid11","T6_covid11","T7_covid11","T8_covid11","T9_covid11"
"2417",5106974161940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,2,1,0,0,0,0,0,5,5,5,2,1,4,4,4,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,1,1,2,5,2,6,"kein homeoffice",1,1,1,1,1,1,1,1,1,1,1,5,1,1,0,0,0,5,4,1,2,3,3,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,2,1,2,3,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,6,7,6,7
"2418",5107158122220,0,1,-99,1,1,0,0,0,0,0,0,5,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,1,1,0,0,0,0,0,0,5,5,1,1,1,1,1,0,"-99",1,1,1,1,1,1,1,1,1,1,1,0,0,1,-99,1,1,0,0,0,0,0,0,2,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,5,5,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0
"2419",5107290257790,11,2,20,2,2,0,100,3,25,80,100,4,3,2,2,3,3,2,2,"-99",3,3,3,3,3,3,3,3,3,3,3,4,4,1,-99,2,2,0,66,0,20,33,60,4,4,1,2,4,4,3,2,"-99",3,3,3,3,3,3,3,3,3,3,3,3,3,1,-99,2,2,0,39,0,25,0,90,4,3,1,1,4,4,3,2,"-99",3,2,3,3,3,3,3,3,3,3,3,3,3,2,20,8,40,3,4,1,1,3,3,3,3,"-99",2,2,2,2,3,3,3,3,3,3,3,4,4,2,15,5,50,3,3,1,1,3,3,3,2,"-99",2,2,2,2,2,2,3,3,4,4,4,4,2,2,9,2,18,3,3,1,1,4,4,3,3,"-99",3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,6,6,6,6
"2420",5107293418220,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,-66,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2421",5107296578650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2422",5107438163800,2,1,-99,1,1,0,0,0,0,0,0,1,1,5,1,5,4,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,1,1,0,0,0,0,0,0,1,1,5,5,5,5,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,2,1,0,0,0,0,0,0,1,2,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,1,3,1,5,6,"Auto",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,4,0,"-99",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2423",5107616881360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,1,1,0,0,0,0,0,0,3,3,3,3,3,3,3,1,"-99",1,1,1,1,1,1,1,1,1,1,1,3,3,1,0,0,0,1,1,1,1,1,1,1,2,"-99",3,4,2,3,2,3,2,2,3,2,2,3,2,1,0,0,0,3,4,2,3,4,4,3,2,"-99",2,3,3,4,3,4,4,2,3,3,4,3,3,1,0,0,0,3,3,3,3,3,3,3,1,"-99",3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,3,3,3,3
"2424",5107680311930,21,2,10,2,2,20,75,10,10,20,99,5,5,1,1,1,1,1,1,"-99",4,1,1,1,1,4,1,1,1,1,1,4,4,2,10,2,2,20,99,8,40,50,100,4,4,4,4,4,4,4,1,"-99",4,4,1,1,4,4,4,4,2,3,3,4,4,1,-99,2,2,100,100,8,38,81,82,3,5,1,1,1,1,1,1,"-99",4,4,1,1,1,1,1,1,1,1,1,5,5,2,100,40,100,3,5,1,1,1,1,1,1,"-99",4,4,4,4,4,4,4,4,4,4,4,4,4,2,100,40,100,3,1,1,1,1,1,1,1,"-99",3,3,3,3,3,3,3,3,3,3,3,5,5,2,100,45,100,2,5,1,1,1,1,1,1,"-99",4,4,4,4,4,4,4,4,4,4,4,5,4,3,6,3,4,5,5
"2425",5107737337080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2426",5107876829370,0,1,-99,2,1,1,2,0,0,10,3,3,3,3,3,3,3,3,1,"-99",3,3,3,3,3,3,3,3,3,3,3,3,3,1,-99,2,1,0,0,0,0,0,0,3,3,3,3,3,3,3,6,"habe nicht in homeoffice gearbeitet",3,3,3,3,3,3,3,3,3,3,3,3,3,1,-99,2,1,0,0,0,0,0,0,3,3,3,3,3,3,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,3,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,3,3,3,3,3,2,"-99",3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,5,5,1,1,1,1,1,0,"-99",1,1,1,1,1,1,1,1,1,1,1,0,0,0,6,0,0,6,0
"2427",5108068220360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2428",5108388470220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2429",5108674948930,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,75,75,28,28,100,100,3,3,1,1,1,3,3,3,"-99",1,1,1,1,5,5,5,5,5,5,3,5,5,1,-99,2,2,71,71,30,30,100,100,4,4,1,1,3,3,3,2,"-99",2,2,2,2,2,2,2,2,2,2,2,5,5,2,81,35,100,4,4,1,1,1,1,4,2,"-99",1,1,1,1,5,5,5,5,5,5,5,5,5,2,90,35,100,3,3,1,1,1,1,3,3,"-99",2,1,3,1,5,3,4,4,5,5,4,5,5,2,80,35,61,3,4,4,4,4,4,4,3,"-99",1,1,1,1,5,3,4,4,4,4,4,3,5,NA,6,6,0,6,6
"2430",5109403179650,0,1,-99,2,2,0,81,0,20,25,100,4,3,1,1,4,4,1,1,"-99",1,2,2,2,4,4,4,4,4,4,4,5,5,1,-99,2,2,0,80,0,20,20,100,4,3,1,1,4,4,2,1,"-99",2,2,3,1,4,2,2,2,3,3,3,5,5,1,-99,2,2,6,70,5,20,5,100,4,3,1,1,3,3,3,1,"-99",2,2,3,2,4,3,2,2,3,4,4,4,4,2,25,12,25,4,3,2,2,4,4,2,1,"-99",2,3,2,2,4,3,3,4,4,4,3,4,4,2,40,18,40,4,3,2,2,4,4,2,1,"-99",2,2,3,2,4,4,4,4,4,4,4,5,5,2,20,5,100,4,4,4,4,4,4,4,1,"-99",2,3,3,4,3,2,2,3,4,4,3,4,4,0,0,0,0,0,0
"2431",5109410589220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,1,1,1,1,0,0,50,50,3,3,4,3,3,3,3,1,"-99",3,3,3,2,2,2,2,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,5,5,1,2,3,3,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0
"2432",5110473920650,4,1,-99,2,2,4,99,4,40,20,90,5,5,1,1,5,2,4,2,"-99",4,2,3,3,4,3,4,4,4,4,4,4,4,2,3,2,2,10,100,4,41,20,90,5,5,1,1,5,5,4,2,"-99",2,2,1,1,5,4,5,5,5,5,4,5,5,2,5,2,2,5,100,38,42,27,87,4,4,1,1,4,4,3,2,"-99",3,1,1,1,1,2,2,4,4,4,2,4,4,2,100,42,70,5,5,3,3,5,5,4,2,"-99",4,4,4,4,4,4,4,4,4,4,4,4,4,2,100,40,71,5,4,1,1,5,5,3,2,"-99",4,2,3,3,3,2,4,4,4,4,4,3,4,2,99,42,71,5,4,2,2,2,4,4,2,"-99",4,4,4,4,4,4,4,4,4,4,4,3,4,0,0,0,0,0,0
"2433",5110478095800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,0,"-99",3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,2,1,2,2,2,2,6,"im schlafzimmer",1,1,1,1,1,1,1,1,1,1,1,3,4,1,0,0,0,3,5,2,3,3,3,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,2,2,2,2,3,0,"-99",1,1,1,1,1,1,1,1,1,1,1,3,3,NA,NA,0,6,0,6
"2434",5110578521370,5,1,-99,2,2,5,48,0,40,0,100,5,5,1,2,2,2,2,2,"-99",1,1,2,0,1,1,1,1,2,2,1,3,4,1,-99,2,2,0,10,2,20,20,90,4,5,2,4,2,2,4,2,"-99",1,1,4,2,2,2,2,2,2,2,3,1,2,2,0,2,2,1,1,0,0,1,1,5,4,2,2,2,2,5,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,4,4,1,1,1,1,1,2,"-99",1,2,4,4,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,7,0,NA,NA
"2435",5110602842940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,25,15,15,3,3,3,3,3,3,3,3,"-99",3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,0
"2436",5110669423370,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,1,1,0,0,0,0,0,0,4,4,4,1,1,1,1,6,"Kein Homeoffice",1,1,1,1,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2437",5110669486790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-99,2,1,0,0,0,0,0,0,5,5,1,1,1,1,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"2438",5110670469800,40,2,3,2,2,40,100,16,40,50,50,5,4,2,2,5,5,4,1,"-99",4,1,1,1,4,4,4,4,4,4,4,4,4,2,2,2,2,40,100,16,40,90,90,4,4,3,3,3,3,4,1,"-99",4,1,2,2,4,4,4,4,4,4,0,4,4,2,2,2,2,40,99,16,40,80,96,4,5,2,2,4,4,4,1,"-99",4,1,1,2,4,4,4,4,4,4,4,5,5,2,100,45,80,5,5,2,2,3,4,4,1,"-99",4,1,1,1,4,4,4,4,0,5,4,5,5,2,100,40,90,4,4,2,2,5,4,4,1,"-99",3,1,1,1,4,4,5,4,4,4,4,4,4,2,100,40,80,4,4,2,1,4,4,4,1,"-99",3,1,1,1,4,4,4,4,3,4,4,0,0,0,0,0,0,6,0
"2439",5110671621930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2440",5110946357370,0,1,-99,1,1,0,0,0,0,0,0,3,4,1,1,1,1,3,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99,1,1,0,0,0,0,0,0,2,3,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,1,1,1,1,0,"-99",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA
"2441",5110949517800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2442",5111632360940,20,1,-99,1,1,10,10,1,1,6,5,4,4,1,1,1,4,4,1,"-99",1,1,1,1,4,4,3,3,3,4,3,3,3,1,-99,1,2,3,20,2,20,3,20,3,2,1,1,1,1,4,2,"-99",3,2,2,2,2,2,4,4,2,4,3,3,3,1,-99,1,1,4,6,1,1,6,6,3,4,1,1,2,2,3,2,"-99",2,1,1,1,2,3,3,2,1,3,2,4,4,1,3,2,3,2,2,1,1,1,1,3,3,"-99",3,2,2,3,3,2,2,2,2,2,2,3,2,1,2,1,2,3,3,1,1,1,1,1,3,"-99",3,1,2,2,1,1,1,1,1,1,1,1,2,2,5,2,6,3,3,1,2,2,2,3,2,"-99",3,2,3,3,3,2,2,3,3,3,2,3,3,0,0,0,6,6,6
"2443",5111669355940,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,2,2,10,100,8,39,20,90,4,4,1,1,2,2,1,2,"-99",3,1,1,1,5,4,5,4,4,4,4,5,5,2,10,2,2,11,100,8,39,32,100,1,5,1,1,2,1,1,2,"-99",1,1,1,1,1,1,4,4,4,4,3,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA
